邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,PDGFC_PDGFRA,AGM,PDGFC,PDGFRA,0.722,0.0
AGM,发送,2,TENM3_ADGRL2,AGM,TENM3,ADGRL2,0.666,0.0
AGM,发送,3,TENM4_ADGRL2,AGM,TENM4,ADGRL2,0.579,0.0
AGM,发送,4,FLRT3_ADGRL2,AGM,FLRT3,ADGRL2,0.567,0.001
AGM,发送,5,SLIT2_ROBO1,AGM,SLIT2,ROBO1,0.561,0.0
AGM,发送,6,GJC1_GJC1,AGM,GJC1,GJC1,0.556,0.0
AGM,发送,7,LRFN4_PTPRD,AGM,LRFN4,PTPRD,0.523,0.0
AGM,发送,8,WNT5A_SFRP1,AGM,WNT5A,SFRP1,0.518,0.0
AGM,发送,9,EFNA5_EPHA7,AGM,EFNA5,EPHA7,0.513,0.0
AGM,发送,10,atRetinoicAcid_byALDH1A2_RAreceptor_RARA,AGM,atRetinoicAcid,byALDH1A2,0.512,0.0
AGM,接收,1,PDGFC_PDGFRA,AGM,PDGFRA,PDGFC,0.722,0.0
AGM,接收,2,TENM3_ADGRL2,AGM,ADGRL2,TENM3,0.666,0.0
AGM,接收,3,TENM4_ADGRL2,AGM,ADGRL2,TENM4,0.579,0.0
AGM,接收,4,FLRT3_ADGRL2,AGM,ADGRL2,FLRT3,0.567,0.001
AGM,接收,5,SLIT2_ROBO1,AGM,ROBO1,SLIT2,0.561,0.0
AGM,接收,6,GJC1_GJC1,AGM,GJC1,GJC1,0.556,0.0
AGM,接收,7,LRFN4_PTPRD,AGM,PTPRD,LRFN4,0.523,0.0
AGM,接收,8,WNT5A_SFRP1,AGM,SFRP1,WNT5A,0.518,0.0
AGM,接收,9,EFNA5_EPHA7,AGM,EPHA7,EFNA5,0.513,0.0
AGM,接收,10,atRetinoicAcid_byALDH1A2_RAreceptor_RARA,AGM,byALDH1A2,atRetinoicAcid,0.512,0.0
AGM_1_29_Target,发送,1,MPZL1_MPZL1,AGM,MPZL1,MPZL1,0.808,0.0
AGM_1_29_Target,发送,2,PDGFC_PDGFRA,AGM,PDGFC,PDGFRA,0.656,0.0
AGM_1_29_Target,发送,3,SLIT2_ROBO1,AGM,SLIT2,ROBO1,0.598,0.0
AGM_1_29_Target,发送,4,BMPR1B_BMPR2_BMPR1A,AGM,BMPR1B,BMPR2,0.565,0.0
AGM_1_29_Target,发送,5,WNT5A_SFRP1,AGM,WNT5A,SFRP1,0.549,0.0
AGM_1_29_Target,发送,6,GJC1_GJC1,AGM,GJC1,GJC1,0.54,0.0
AGM_1_29_Target,发送,7,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,AGM,atRetinoicAcid,byALDH1A2,0.498,0.0
AGM_1_29_Target,发送,8,PTPRD_IL1RAPL1,AGM,PTPRD,IL1RAPL1,0.484,0.0
AGM_1_29_Target,发送,9,IGF1_IGF1R_enhancerComGPC3,AGM,IGF1,IGF1R,0.484,0.04
AGM_1_29_Target,发送,10,IGF1_IGF1R,AGM,IGF1,IGF1R,0.484,0.04
AGM_1_29_Target,接收,1,FGF10_FGFR2,AGM,FGFR2,FGF10,1.135,0.002
AGM_1_29_Target,接收,2,MPZL1_MPZL1,AGM,MPZL1,MPZL1,0.808,0.0
AGM_1_29_Target,接收,3,TENM3_ADGRL2,AGM,ADGRL2,TENM3,0.679,0.0
AGM_1_29_Target,接收,4,SLIT2_ROBO1,AGM,ROBO1,SLIT2,0.644,0.0
AGM_1_29_Target,接收,5,FLRT3_ADGRL2,AGM,ADGRL2,FLRT3,0.635,0.0
AGM_1_29_Target,接收,6,CADM1_NECTIN3,AGM,NECTIN3,CADM1,0.635,0.04
AGM_1_29_Target,接收,7,atRetinoicAcid_byALDH1A2_RAreceptor_RARA,AGM,byALDH1A2,atRetinoicAcid,0.626,0.0
AGM_1_29_Target,接收,8,PDGFC_PDGFRA,AGM,PDGFRA,PDGFC,0.612,0.005
AGM_1_29_Target,接收,9,atRetinoicAcid_byALDH1A2_RAreceptor_RXRB,AGM,byALDH1A2,atRetinoicAcid,0.61,0.0
AGM_1_29_Target,接收,10,TENM4_ADGRL2,AGM,ADGRL2,TENM4,0.609,0.0
Brain,发送,1,2arachidonoylglycerol_byDAGLB_CNR1,AGM,2arachidonoylglycerol,byDAGLB,1.427,0.003
Brain,发送,2,CADM1_CADM1,AGM,CADM1,CADM1,1.416,0.027
Brain,发送,3,SLIT2_ROBO2,AGM,SLIT2,ROBO2,1.312,0.0
Brain,发送,4,APP_PLXNA4,AGM,APP,PLXNA4,1.086,0.014
Brain,发送,5,FN1_integrin_aVb5_complex,AGM,FN1,integrin,1.08,0.038
Brain,发送,6,APLP2_PLXNA4,AGM,APLP2,PLXNA4,1.062,0.015
Brain,发送,7,WNT5A_SFRP1,AGM,WNT5A,SFRP1,1.042,0.05
Brain,发送,8,atRetinoicAcid_byALDH1A2_RAreceptor_RARA,AGM,atRetinoicAcid,byALDH1A2,0.979,0.003
Brain,发送,9,WNT4_SFRP1,AGM,WNT4,SFRP1,0.935,0.049
Brain,发送,10,CDH6_CDH6,AGM,CDH6,CDH6,0.934,0.033
Brain,接收,1,CADM1_CADM1,AGM,CADM1,CADM1,1.416,0.027
Brain,接收,2,CADM1_NECTIN3,AGM,NECTIN3,CADM1,1.366,0.016
