邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
AGM,发送,1,SLIT2_ROBO2,Notochord,SLIT2,ROBO2,1.174,0.009
AGM,发送,2,NTN1_UNC5B,Notochord,NTN1,UNC5B,1.137,0.004
AGM,发送,3,FN1_integrin_aVb5_complex,Notochord,FN1,integrin,0.97,0.006
AGM,发送,4,APP_FPR2,Notochord,APP,FPR2,0.945,0.023
AGM,发送,5,FN1_integrin_aVb3_complex,Notochord,FN1,integrin,0.882,0.0
AGM,发送,6,VTN_integrin_aVb1_complex,Notochord,VTN,integrin,0.879,0.004
AGM,发送,7,SHH_HHIP,Notochord,SHH,HHIP,0.87,0.001
AGM,发送,8,SHH_PTCH_BOC_transmembrane_receptor,Notochord,SHH,PTCH,0.85,0.001
AGM,发送,9,SHH_PTCH_GAS1_transmembrane_receptor,Notochord,SHH,PTCH,0.85,0.013
AGM,发送,10,CDH6_CDH6,Notochord,CDH6,CDH6,0.827,0.041
AGM,发送,11,VTN_integrin_aVb3_complex,Notochord,VTN,integrin,0.792,0.0
AGM,发送,12,COL4A1_ADGRG6,Notochord,COL4A1,ADGRG6,0.755,0.009
AGM,发送,13,VEGFB_NRP1,Notochord,VEGFB,NRP1,0.748,0.012
AGM,发送,14,VEGFA_NRP1,Notochord,VEGFA,NRP1,0.676,0.016
AGM,发送,15,SDC2_ADGRA2,Notochord,SDC2,ADGRA2,0.653,0.004
AGM,发送,16,SEMA3A_NRP1,Notochord,SEMA3A,NRP1,0.637,0.017
AGM,发送,17,SDC1_ADGRA2,Notochord,SDC1,ADGRA2,0.614,0.022
AGM,发送,18,COL4A2_ADGRG6,Notochord,COL4A2,ADGRG6,0.6,0.007
AGM,发送,19,LAMC1_integrin_aVb3_complex,Notochord,LAMC1,integrin,0.6,0.0
AGM,发送,20,MMP2_integrin_aVb3_complex,Notochord,MMP2,integrin,0.491,0.0
AGM,发送,21,integrin_aVb1_complex_ADGRE5,Notochord,integrin,aVb1,0.484,0.032
AGM,发送,22,LPAR1_ADGRE5,Notochord,LPAR1,ADGRE5,0.434,0.049
AGM,发送,23,Glutamate_byGLS_and_SLC1A3_GRM4,Notochord,Glutamate,byGLS,0.384,0.011
AGM,发送,24,Glutamate_byGLS_and_SLC1A3_Glutamate_Kainate_3_5_complex,Notochord,Glutamate,byGLS,0.384,0.01
AGM,发送,25,CALCA_RAMP1_complex,Notochord,CALCA,RAMP1,0.377,0.0
AGM,发送,26,IGF1_integrin_aVb3_complex,Notochord,IGF1,integrin,0.349,0.0
AGM,发送,27,CD248_IL6R,Notochord,CD248,IL6R,0.335,0.04
AGM,发送,28,THBS1_integrin_aVb3_complex,Notochord,THBS1,integrin,0.334,0.001
AGM,发送,29,LPAR2_ADGRE5,Notochord,LPAR2,ADGRE5,0.302,0.049
AGM,发送,30,LAMA2_ADGRG6,Notochord,LAMA2,ADGRG6,0.224,0.047
AGM,接收,1,IGF2_IGF1R,Notochord,IGF1R,IGF2,2.061,0.004
AGM,接收,2,IGF2_IGF2R,Notochord,IGF2R,IGF2,1.87,0.011
AGM,接收,3,COL3A1_ADGRG1,Notochord,ADGRG1,COL3A1,1.433,0.018
AGM,接收,4,COL3A1_integrin_a1b1_complex,Notochord,integrin,COL3A1,1.26,0.027
AGM,接收,5,COL3A1_integrin_a11b1_complex,Notochord,integrin,COL3A1,1.256,0.03
AGM,接收,6,FN1_integrin_aVb1_complex,Notochord,integrin,FN1,1.18,0.042
AGM,接收,7,NECTIN2_NECTIN3,Notochord,NECTIN3,NECTIN2,0.904,0.041
AGM,接收,8,CDH6_CDH6,Notochord,CDH6,CDH6,0.827,0.041
AGM,接收,9,JAG1_NOTCH2,Notochord,NOTCH2,JAG1,0.739,0.019
AGM,接收,10,COL9A1_integrin_a1b1_complex,Notochord,integrin,COL9A1,0.586,0.033
AGM,接收,11,COL9A1_integrin_a11b1_complex,Notochord,integrin,COL9A1,0.582,0.039
AGM,接收,12,integrin_aVb5_complex_ADGRB1,Notochord,aVb5,integrin,0.447,0.013
AGM,接收,13,EDN1_EDNRB,Notochord,EDNRB,EDN1,0.416,0.039
AGM,接收,14,NGF_SORT1,Notochord,SORT1,NGF,0.399,0.0
AGM,接收,15,SEMA4G_PLXNB2,Notochord,PLXNB2,SEMA4G,0.392,0.035
AGM,接收,16,integrin_aVb3_complex_ADGRE5,Notochord,aVb3,integrin,0.354,0.0
AGM,接收,17,integrin_aVb3_complex_ADGRA2,Notochord,aVb3,integrin,0.354,0.0
AGM,接收,18,ANXA1_FPR2,Notochord,FPR2,ANXA1,0.289,0.012
AGM,接收,19,EDN1_EDNRA,Notochord,EDNRA,EDN1,0.266,0.038
AGM,接收,20,COL17A1_integrin_a1b1_complex,Notochord,integrin,COL17A1,0.249,0.014
AGM,接收,21,COL17A1_integrin_a11b1_complex,Notochord,integrin,COL17A1,0.244,0.015
