邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.158,0.0
Brain,发送,2,MDK_PTPRZ1,Brain,MDK,PTPRZ1,1.053,0.0
Brain,发送,3,CDH2_CDH2,Brain,CDH2,CDH2,0.84,0.0
Brain,发送,4,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.785,0.0
Brain,发送,5,CADM1_CADM1,Brain,CADM1,CADM1,0.73,0.034
Brain,发送,6,TENM3_ADGRL2,Brain,TENM3,ADGRL2,0.724,0.0
Brain,发送,7,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.702,0.006
Brain,发送,8,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.68,0.019
Brain,发送,9,TENM4_ADGRL2,Brain,TENM4,ADGRL2,0.606,0.039
Brain,发送,10,NTN1_DCC,Brain,NTN1,DCC,0.6,0.0
Brain,发送,11,TENM3_ADGRL3,Brain,TENM3,ADGRL3,0.564,0.003
Brain,发送,12,TENM2_ADGRL2,Brain,TENM2,ADGRL2,0.545,0.0
Brain,发送,13,APP_FPR2,Brain,APP,FPR2,0.54,0.002
Brain,发送,14,TENM2_FLRT3_complex_ADGRL2,Brain,TENM2,FLRT3,0.536,0.0
Brain,发送,15,FLRT3_ADGRL2,Brain,FLRT3,ADGRL2,0.536,0.0
Brain,发送,16,AGRN_PTPRS,Brain,AGRN,PTPRS,0.526,0.004
Brain,发送,17,PTN_PTPRZ1,Brain,PTN,PTPRZ1,0.523,0.0
Brain,发送,18,DLK1_NOTCH1,Brain,DLK1,NOTCH1,0.514,0.022
Brain,发送,19,WNT5A_SFRP2,Brain,WNT5A,SFRP2,0.493,0.0
Brain,发送,20,TENM3_ADGRL1,Brain,TENM3,ADGRL1,0.484,0.005
Brain,发送,21,APP_TNFRSF21,Brain,APP,TNFRSF21,0.472,0.001
Brain,发送,22,NRXN1_DAG1,Brain,NRXN1,DAG1,0.443,0.0
Brain,发送,23,NECTIN1_NECTIN3,Brain,NECTIN1,NECTIN3,0.443,0.0
