邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,MDK_PTPRZ1,Brain,MDK,PTPRZ1,1.142,0.0
Brain,发送,2,PPIA_BSG,Brain,PPIA,BSG,1.122,0.0
Brain,发送,3,CDH2_CDH2,Brain,CDH2,CDH2,0.825,0.0
Brain,发送,4,LRRC4C_PTPRF,Brain,LRRC4C,PTPRF,0.757,0.0
Brain,发送,5,CADM1_CADM1,Brain,CADM1,CADM1,0.748,0.001
Brain,发送,6,LRFN4_PTPRF,Brain,LRFN4,PTPRF,0.734,0.0
Brain,发送,7,CADM1_NECTIN3,Brain,CADM1,NECTIN3,0.715,0.0
Brain,发送,8,TENM3_ADGRL2,Brain,TENM3,ADGRL2,0.709,0.0
Brain,发送,9,LRRC4B_PTPRF,Brain,LRRC4B,PTPRF,0.699,0.0
Brain,发送,10,PTN_PTPRZ1,Brain,PTN,PTPRZ1,0.696,0.0
Brain,接收,1,MDK_PTPRZ1,Brain,PTPRZ1,MDK,1.142,0.0
Brain,接收,2,PPIA_BSG,Brain,BSG,PPIA,1.122,0.0
Brain,接收,3,CDH2_CDH2,Brain,CDH2,CDH2,0.825,0.0
Brain,接收,4,LRRC4C_PTPRF,Brain,PTPRF,LRRC4C,0.757,0.0
Brain,接收,5,CADM1_CADM1,Brain,CADM1,CADM1,0.748,0.001
Brain,接收,6,LRFN4_PTPRF,Brain,PTPRF,LRFN4,0.734,0.0
Brain,接收,7,CADM1_NECTIN3,Brain,NECTIN3,CADM1,0.715,0.0
Brain,接收,8,TENM3_ADGRL2,Brain,ADGRL2,TENM3,0.709,0.0
Brain,接收,9,LRRC4B_PTPRF,Brain,PTPRF,LRRC4B,0.699,0.0
Brain,接收,10,PTN_PTPRZ1,Brain,PTPRZ1,PTN,0.696,0.0
Brain_1_1_Target,发送,1,PPIA_BSG,Brain,PPIA,BSG,1.241,0.0
Brain_1_1_Target,发送,2,FN1_integrin_a4b1_complex,Brain,FN1,integrin,0.697,0.0
Brain_1_1_Target,发送,3,FN1_integrin_aVb1_complex,Brain,FN1,integrin,0.69,0.031
Brain_1_1_Target,发送,4,FN1_integrin_aVb5_complex,Brain,FN1,integrin,0.69,0.0
