邻居细胞,方向,排名,通道,目标细胞,目标细胞基因,邻居细胞基因,强度,显著性
Brain,发送,1,IGF2_IGF1R,Neural crest,IGF2,IGF1R,1.359,0.0
Brain,发送,2,IGF2_IGF2R,Neural crest,IGF2,IGF2R,1.266,0.0
Brain,发送,3,MDK_PTPRZ1,Neural crest,MDK,PTPRZ1,1.179,0.0
Brain,发送,4,COL3A1_ADGRG1,Neural crest,COL3A1,ADGRG1,1.063,0.0
Brain,发送,5,COL3A1_integrin_a1b1_complex,Neural crest,COL3A1,integrin,0.9,0.0
Brain,发送,6,COL3A1_integrin_a11b1_complex,Neural crest,COL3A1,integrin,0.894,0.0
Brain,发送,7,DLK1_NOTCH1,Neural crest,DLK1,NOTCH1,0.874,0.0
Brain,发送,8,COL2A1_integrin_a1b1_complex,Neural crest,COL2A1,integrin,0.768,0.0
Brain,发送,9,COL2A1_integrin_a11b1_complex,Neural crest,COL2A1,integrin,0.761,0.0
Brain,发送,10,DLK1_NOTCH2,Neural crest,DLK1,NOTCH2,0.759,0.049
Brain,发送,11,COL4A1_integrin_a1b1_complex,Neural crest,COL4A1,integrin,0.745,0.0
Brain,发送,12,COL4A1_integrin_a11b1_complex,Neural crest,COL4A1,integrin,0.738,0.0
Brain,发送,13,DLK1_NOTCH3,Neural crest,DLK1,NOTCH3,0.731,0.0
Brain,发送,14,CADM1_CADM1,Neural crest,CADM1,CADM1,0.723,0.01
Brain,发送,15,TENM3_ADGRL2,Neural crest,TENM3,ADGRL2,0.706,0.0
Brain,发送,16,COL18A1_integrin_a1b1_complex,Neural crest,COL18A1,integrin,0.7,0.0
Brain,发送,17,COL18A1_integrin_a11b1_complex,Neural crest,COL18A1,integrin,0.693,0.0
Brain,发送,18,CADM1_NECTIN3,Neural crest,CADM1,NECTIN3,0.688,0.008
Brain,发送,19,TENM4_ADGRL2,Neural crest,TENM4,ADGRL2,0.663,0.0
Brain,发送,20,FLRT2_ADGRL3,Neural crest,FLRT2,ADGRL3,0.663,0.0
Brain,发送,21,COL1A2_integrin_a1b1_complex,Neural crest,COL1A2,integrin,0.649,0.0
Brain,发送,22,COL1A2_integrin_a11b1_complex,Neural crest,COL1A2,integrin,0.643,0.0
Brain,发送,23,CDH2_CDH2,Neural crest,CDH2,CDH2,0.632,0.0
Brain,发送,24,FLRT2_ADGRL1,Neural crest,FLRT2,ADGRL1,0.628,0.0
Brain,发送,25,APP_FPR2,Neural crest,APP,FPR2,0.614,0.0
Brain,发送,26,NECTIN2_NECTIN3,Neural crest,NECTIN2,NECTIN3,0.589,0.0
Brain,发送,27,EFNA5_EPHB2,Neural crest,EFNA5,EPHB2,0.581,0.0
Brain,发送,28,FLRT3_ADGRL2,Neural crest,FLRT3,ADGRL2,0.575,0.0
Brain,发送,29,APP_TNFRSF21,Neural crest,APP,TNFRSF21,0.543,0.0
Brain,发送,30,EFNA5_EPHA3,Neural crest,EFNA5,EPHA3,0.513,0.0
Brain,发送,31,EFNA5_EPHA4,Neural crest,EFNA5,EPHA4,0.511,0.0
Brain,发送,32,WNT5A_SFRP1,Neural crest,WNT5A,SFRP1,0.509,0.0
Brain,发送,33,NTN1_DCC,Neural crest,NTN1,DCC,0.508,0.0
Brain,发送,34,BMPR1B_BMPR2_BMPR1A,Neural crest,BMPR1B,BMPR2,0.494,0.0
Brain,发送,35,TENM2_FLRT3_complex_ADGRL2,Neural crest,TENM2,FLRT3,0.477,0.0
Brain,发送,36,TENM2_ADGRL2,Neural crest,TENM2,ADGRL2,0.477,0.0
Brain,发送,37,PTN_PTPRZ1,Neural crest,PTN,PTPRZ1,0.456,0.001
Brain,发送,38,LAMC1_integrin_a6b1_complex,Neural crest,LAMC1,integrin,0.454,0.0
Brain,发送,39,WNT5A_SFRP2,Neural crest,WNT5A,SFRP2,0.45,0.0
Brain,发送,40,CXCL12_CXCR4,Neural crest,CXCL12,CXCR4,0.448,0.0
Brain,发送,41,EFNB3_EPHB2,Neural crest,EFNB3,EPHB2,0.439,0.007
Brain,发送,42,EFNB2_EPHB2,Neural crest,EFNB2,EPHB2,0.435,0.0
Brain,发送,43,EFNB1_EPHB2,Neural crest,EFNB1,EPHB2,0.434,0.0
Brain,发送,44,WNT5B_SFRP1,Neural crest,WNT5B,SFRP1,0.432,0.0
Brain,发送,45,COL4A2_integrin_a1b1_complex,Neural crest,COL4A2,integrin,0.431,0.0
Brain,发送,46,COL4A2_integrin_a11b1_complex,Neural crest,COL4A2,integrin,0.424,0.0
Brain,发送,47,EFNA5_EPHA5,Neural crest,EFNA5,EPHA5,0.417,0.0
Brain,发送,48,JAG1_NOTCH1,Neural crest,JAG1,NOTCH1,0.397,0.0
Brain,发送,49,WNT7B_SFRP1,Neural crest,WNT7B,SFRP1,0.394,0.016
Brain,发送,50,WNT5B_SFRP2,Neural crest,WNT5B,SFRP2,0.373,0.0
Brain,发送,51,NCAM1_FGFR1,Neural crest,NCAM1,FGFR1,0.368,0.041
Brain,发送,52,PTPRD_IL1RAPL1,Neural crest,PTPRD,IL1RAPL1,0.367,0.006
Brain,发送,53,EFNB2_EPHA4,Neural crest,EFNB2,EPHA4,0.366,0.021
Brain,发送,54,JAG2_NOTCH1,Neural crest,JAG2,NOTCH1,0.357,0.0
Brain,发送,55,EFNA4_EPHA3,Neural crest,EFNA4,EPHA3,0.336,0.0
Brain,发送,56,WNT7B_SFRP2,Neural crest,WNT7B,SFRP2,0.335,0.0
Brain,发送,57,EFNA4_EPHA4,Neural crest,EFNA4,EPHA4,0.334,0.0
Brain,发送,58,WNT5A_FZD3_LRP5,Neural crest,WNT5A,FZD3,0.334,0.0
Brain,发送,59,WNT5A_FZD2_LRP5,Neural crest,WNT5A,FZD2,0.334,0.0
Brain,发送,60,Glutamate_byGLS_and_SLC1A3_GRIK2,Neural crest,Glutamate,byGLS,0.324,0.0
Brain,发送,61,COL1A1_integrin_a1b1_complex,Neural crest,COL1A1,integrin,0.322,0.0
Brain,发送,62,BMP4_BMR1A_AVR2B,Neural crest,BMP4,BMR1A,0.319,0.0
Brain,发送,63,COL1A1_integrin_a11b1_complex,Neural crest,COL1A1,integrin,0.315,0.0
Brain,发送,64,BMP4_BMR1A_ACR2A,Neural crest,BMP4,BMR1A,0.309,0.0
Brain,发送,65,NRG3_ERBB4,Neural crest,NRG3,ERBB4,0.304,0.0
Brain,发送,66,TGM2_ADGRG1,Neural crest,TGM2,ADGRG1,0.301,0.0
Brain,发送,67,COL26A1_integrin_a1b1_complex,Neural crest,COL26A1,integrin,0.297,0.0
Brain,发送,68,WNT5A_FZD10_LRP5,Neural crest,WNT5A,FZD10,0.295,0.0
